,case_by_day,case_by_time,active_by_day,active_by_time,death_by_day,death_by_time,recovered_by_day,recovered_by_time
2021-01-01,0,38,0.0,1.0,0,0,0,37
2021-01-02,0,38,0.0,0.0,0,0,1,38
2021-01-03,0,38,0.0,0.0,0,0,0,38
2021-01-04,0,38,0.0,0.0,0,0,0,38
2021-01-05,0,38,0.0,0.0,0,0,0,38
2021-01-06,0,38,0.0,0.0,0,0,0,38
2021-01-07,0,38,0.0,0.0,0,0,0,38
2021-01-08,0,38,0.0,0.0,0,0,0,38
2021-01-09,0,38,0.0,0.0,0,0,0,38
2021-01-10,0,38,0.0,0.0,0,0,0,38
2021-01-11,0,38,0.0,0.0,0,0,0,38
2021-01-12,0,38,0.0,0.0,0,0,0,38
2021-01-13,0,38,0.0,0.0,0,0,0,38
2021-01-14,0,38,0.0,0.0,0,0,0,38
2021-01-15,0,38,0.0,0.0,0,0,0,38
2021-01-16,0,38,0.0,0.0,0,0,0,38
2021-01-17,0,38,,,0,0,0,38
2021-01-18,0,38,0.0,0.0,0,0,0,38
2021-01-19,0,38,0.0,0.0,0,0,0,38
2021-01-20,0,38,0.0,0.0,0,0,0,38
2021-01-21,0,38,0.0,0.0,0,0,0,38
2021-01-22,0,38,0.0,0.0,0,0,0,38
2021-01-23,0,38,0.0,0.0,0,0,0,38
2021-01-24,0,38,,,0,0,0,38
2021-01-25,0,38,0.0,0.0,0,0,0,38
2021-01-26,0,38,0.0,0.0,0,0,0,38
2021-01-27,0,38,,,0,0,0,38
2021-01-28,0,38,0.0,0.0,0,0,0,38
2021-01-29,0,38,0.0,0.0,0,0,0,38
2021-01-30,0,38,0.0,0.0,0,0,0,38
2021-01-31,0,38,0.0,0.0,0,0,0,38
2021-02-01,0,38,0.0,0.0,0,0,0,38
2021-02-02,0,38,0.0,0.0,0,0,0,38
2021-02-03,0,38,0.0,0.0,0,0,0,38
2021-02-04,0,38,0.0,0.0,0,0,0,38
2021-02-05,0,38,0.0,0.0,0,0,0,38
2021-02-06,0,38,0.0,0.0,0,0,0,38
2021-02-07,0,38,0.0,0.0,0,0,0,38
2021-02-08,0,38,0.0,0.0,0,0,0,38
2021-02-09,0,38,0.0,0.0,0,0,0,38
2021-02-10,0,38,0.0,0.0,0,0,0,38
2021-02-11,0,38,0.0,0.0,0,0,0,38
2021-02-12,0,38,0.0,0.0,0,0,0,38
2021-02-13,0,38,0.0,0.0,0,0,0,38
2021-02-14,0,38,0.0,0.0,0,0,0,38
2021-02-15,0,38,0.0,0.0,0,0,0,38
2021-02-16,0,38,0.0,0.0,0,0,0,38
2021-02-17,0,38,0.0,0.0,0,0,0,38
2021-02-18,0,38,0.0,0.0,0,0,0,38
2021-02-19,0,38,0.0,0.0,0,0,0,38
2021-02-20,0,38,0.0,0.0,0,0,0,38
2021-02-21,0,38,0.0,0.0,0,0,0,38
2021-02-22,0,38,0.0,0.0,0,0,0,38
2021-02-23,0,38,0.0,0.0,0,0,0,38
2021-02-24,0,38,0.0,0.0,0,0,0,38
2021-02-25,0,38,0.0,0.0,0,0,0,38
2021-02-26,0,38,0.0,0.0,0,0,0,38
2021-02-27,0,38,0.0,0.0,0,0,0,38
2021-02-28,0,38,0.0,0.0,0,0,0,38
2021-03-01,0,38,0.0,0.0,0,0,0,38
2021-03-02,0,38,0.0,0.0,0,0,0,38
2021-03-03,0,38,0.0,0.0,0,0,0,38
2021-03-04,0,38,0.0,0.0,0,0,0,38
2021-03-05,0,38,0.0,0.0,0,0,0,38
2021-03-06,0,38,0.0,0.0,0,0,0,38
2021-03-07,0,38,0.0,0.0,0,0,0,38
2021-03-08,0,38,0.0,0.0,0,0,0,38
2021-03-09,0,38,0.0,0.0,0,0,0,38
2021-03-10,0,38,0.0,0.0,0,0,0,38
2021-03-11,0,38,0.0,0.0,0,0,0,38
2021-03-12,0,38,0.0,0.0,0,0,0,38
2021-03-13,0,38,0.0,0.0,0,0,0,38
2021-03-14,0,38,0.0,0.0,0,0,0,38
2021-03-15,0,38,0.0,0.0,0,0,0,38
2021-03-16,0,38,0.0,0.0,0,0,0,38
2021-03-17,0,38,0.0,0.0,0,0,0,38
2021-03-18,0,38,0.0,0.0,0,0,0,38
2021-03-19,0,38,0.0,0.0,0,0,0,38
2021-03-20,0,38,0.0,0.0,0,0,0,38
2021-03-21,0,38,,,0,0,0,38
2021-03-22,0,38,0.0,0.0,0,0,0,38
2021-03-23,0,38,0.0,0.0,0,0,0,38
2021-03-24,0,38,0.0,0.0,0,0,0,38
2021-03-25,0,38,0.0,0.0,0,0,0,38
2021-03-26,0,38,0.0,0.0,0,0,0,38
2021-03-27,0,38,0.0,0.0,0,0,0,38
2021-03-28,0,38,0.0,0.0,0,0,0,38
2021-03-29,0,38,0.0,0.0,0,0,0,38
2021-03-30,0,38,0.0,0.0,0,0,0,38
2021-03-31,0,38,0.0,0.0,0,0,0,38
2021-04-01,0,38,0.0,0.0,0,0,0,38
2021-04-02,0,38,0.0,0.0,0,0,0,38
2021-04-03,0,38,0.0,0.0,0,0,0,38
2021-04-04,0,38,0.0,0.0,0,0,0,38
2021-04-05,0,38,0.0,0.0,0,0,0,38
2021-04-06,0,38,0.0,0.0,0,0,0,38
2021-04-07,0,38,0.0,0.0,0,0,0,38
2021-04-08,0,38,0.0,0.0,0,0,0,38
2021-04-09,0,38,0.0,0.0,0,0,0,38
2021-04-10,0,38,0.0,0.0,0,0,0,38
2021-04-11,0,38,0.0,0.0,0,0,0,38
2021-04-12,0,38,0.0,0.0,0,0,0,38
2021-04-13,0,38,0.0,0.0,0,0,0,38
2021-04-14,0,38,0.0,0.0,0,0,0,38
2021-04-15,0,38,0.0,0.0,0,0,0,38
2021-04-16,0,38,0.0,0.0,0,0,0,38
2021-04-17,0,38,0.0,0.0,0,0,0,38
2021-04-18,0,38,0.0,0.0,0,0,0,38
2021-04-19,0,38,0.0,0.0,0,0,0,38
2021-04-20,0,38,0.0,0.0,0,0,0,38
2021-04-21,0,38,4.0,4.0,0,0,0,38
2021-04-22,4,42,0.0,4.0,0,0,0,38
2021-04-23,0,42,1.0,5.0,0,0,0,38
2021-04-24,1,43,0.0,5.0,0,0,0,38
2021-04-25,0,43,0.0,5.0,0,0,0,38
2021-04-26,0,43,0.0,5.0,0,0,0,38
2021-04-27,0,43,0.0,5.0,0,0,0,38
2021-04-28,0,43,0.0,5.0,0,0,0,38
2021-04-29,0,43,0.0,5.0,0,0,0,38
2021-04-30,0,43,0.0,5.0,0,0,0,38
2021-05-01,0,43,0.0,5.0,0,0,0,38
2021-05-02,0,43,0.0,5.0,0,0,0,38
2021-05-03,0,43,0.0,5.0,0,0,0,38
2021-05-04,0,43,0.0,5.0,0,0,0,38
2021-05-05,0,43,0.0,5.0,0,0,0,38
2021-05-06,5,48,5.0,10.0,0,0,0,38
2021-05-07,0,48,0.0,10.0,0,0,0,38
2021-05-08,1,49,1.0,11.0,0,0,0,38
2021-05-09,0,49,0.0,11.0,0,0,0,38
2021-05-10,0,49,0.0,11.0,0,0,0,38
2021-05-11,2,51,2.0,13.0,0,0,0,38
2021-05-12,1,52,1.0,14.0,0,0,0,38
2021-05-13,4,56,4.0,18.0,0,0,0,38
2021-05-14,2,58,2.0,20.0,0,0,0,38
2021-05-15,0,58,0.0,19.0,0,0,1,39
2021-05-16,0,58,0.0,19.0,0,0,0,39
2021-05-17,0,58,0.0,15.0,0,0,0,39
2021-05-18,0,58,1.0,16.0,0,0,0,39
2021-05-19,1,59,1.0,17.0,0,0,0,39
2021-05-20,0,59,0.0,17.0,0,0,0,39
2021-05-21,0,59,1.0,18.0,0,0,0,39
2021-05-22,1,60,0.0,18.0,0,0,0,39
2021-05-23,0,60,0.0,18.0,0,0,0,39
2021-05-24,0,60,0.0,18.0,0,0,0,39
2021-05-25,1,61,1.0,19.0,0,0,0,39
2021-05-26,0,61,0.0,19.0,0,0,1,40
2021-05-27,0,61,1.0,20.0,0,0,0,40
2021-05-28,1,62,0.0,20.0,0,0,0,40
2021-05-29,0,62,0.0,20.0,0,0,0,40
2021-05-30,0,62,0.0,20.0,0,0,0,40
2021-05-31,0,62,0.0,20.0,0,0,0,40
2021-06-01,0,62,0.0,20.0,0,0,1,41
2021-06-02,0,62,0.0,20.0,0,0,0,41
2021-06-03,0,62,1.0,21.0,0,0,0,41
2021-06-04,1,63,0.0,21.0,0,0,0,41
2021-06-05,0,63,0.0,21.0,0,0,0,41
2021-06-06,0,63,0.0,21.0,0,0,0,41
2021-06-07,0,64,0.0,21.0,0,0,0,43
2021-06-08,0,64,0.0,21.0,0,0,0,43
2021-06-09,0,64,0.0,18.0,0,0,3,44
2021-06-10,0,64,0.0,18.0,0,0,0,44
2021-06-11,0,64,0.0,18.0,0,0,0,44
2021-06-12,0,65,0.0,18.0,0,0,0,47
2021-06-13,0,65,0.0,18.0,0,0,0,47
2021-06-14,0,65,0.0,18.0,0,0,2,47
2021-06-15,0,65,0.0,17.0,0,0,1,47
2021-06-16,0,65,0.0,17.0,0,0,0,47
2021-06-17,0,65,0.0,17.0,0,0,0,47
2021-06-18,0,65,0.0,17.0,0,0,0,47
2021-06-19,0,65,0.0,17.0,0,0,0,47
2021-06-20,2,65,2.0,19.0,0,0,0,47
2021-06-21,0,65,0.0,19.0,0,0,0,47
2021-06-22,0,65,,,0,0,0,47
2021-06-23,0,65,0.0,14.0,0,0,0,47
2021-06-24,4,69,5.0,19.0,0,0,0,47
2021-06-25,2,71,1.0,20.0,0,0,0,47
2021-06-26,1,72,0.0,17.0,0,0,6,53
2021-06-27,0,72,0.0,17.0,0,0,1,54
2021-06-28,0,72,0.0,17.0,0,0,1,55
2021-06-29,0,72,0.0,17.0,0,0,0,55
2021-06-30,0,72,0.0,17.0,0,0,0,55
2021-07-01,0,72,0.0,17.0,0,0,0,55
2021-07-02,0,72,0.0,17.0,0,0,0,55
